發生年度,發生月份,發生日期,發生時間,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,路面狀況-路面狀態名稱,事故類型及型態大類別名稱,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,經度,緯度
2021,12,20211228,114800,高雄市左營區翠華路尾北335電桿號前0.0公尺,晴,日間自然光線,市區道路,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷0,2,,無或物(動物、堆置物),110,120.302698,22.687728
2021,12,20211228,114800,高雄市左營區翠華路尾北335電桿號前0.0公尺,晴,日間自然光線,市區道路,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷0,1,機車,男,53,120.302698,22.687728
2021,12,20211228,175000,新北市新店區建國路 / 新北市新店區建國路附近,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,人與汽(機)車,其他引起事故之違規或不當行為,死亡1;受傷4,5,人,男,1,121.540687,24.976171
2021,12,20211228,175000,新北市新店區建國路 / 新北市新店區建國路附近,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,人與汽(機)車,其他引起事故之違規或不當行為,死亡1;受傷4,4,人,女,57,121.540687,24.976171
2021,12,20211228,175000,新北市新店區建國路 / 新北市新店區建國路附近,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,人與汽(機)車,其他引起事故之違規或不當行為,死亡1;受傷4,2,人,女,67,121.540687,24.976171
2021,12,20211228,175000,新北市新店區建國路 / 新北市新店區建國路附近,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,人與汽(機)車,其他引起事故之違規或不當行為,死亡1;受傷4,3,人,女,50,121.540687,24.976171
2021,12,20211228,175000,新北市新店區建國路 / 新北市新店區建國路附近,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,人與汽(機)車,其他引起事故之違規或不當行為,死亡1;受傷4,1,小客車,男,69,121.540687,24.976171
2021,12,20211228,182400,桃園市八德區興豐路2巷前0.0公尺,陰,夜間(或隧道、地下道、涵洞)有照明,縣道,乾燥,汽(機)車本身,未依規定減速,死亡1;受傷1,2,,無或物(動物、堆置物),-1,121.278298,24.929008
2021,12,20211228,182400,桃園市八德區興豐路2巷前0.0公尺,陰,夜間(或隧道、地下道、涵洞)有照明,縣道,乾燥,汽(機)車本身,未依規定減速,死亡1;受傷1,1,機車,男,38,121.278298,24.929008
2021,12,20211228,182400,桃園市八德區興豐路2巷前0.0公尺,陰,夜間(或隧道、地下道、涵洞)有照明,縣道,乾燥,汽(機)車本身,未依規定減速,死亡1;受傷1,3,機車,男,45,121.278298,24.929008
2021,12,20211229,74800,屏東縣屏東市民族路南側 / 屏東縣屏東市柳州街,晴,日間自然光線,市區道路,乾燥,人與汽(機)車,穿越道路未注意左右來車,死亡1;受傷1,1,人,女,90,120.481463,22.670938
2021,12,20211229,74800,屏東縣屏東市民族路南側 / 屏東縣屏東市柳州街,晴,日間自然光線,市區道路,乾燥,人與汽(機)車,穿越道路未注意左右來車,死亡1;受傷1,2,機車,男,27,120.481463,22.670938
2021,12,20211229,100800,高雄市前鎮區國道1號 373公里100.0公尺處南側向外側,晴,日間自然光線,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷5,5,,無或物(動物、堆置物),-1,120.336458,22.59257
2021,12,20211229,100800,高雄市前鎮區國道1號 373公里100.0公尺處南側向外側,晴,日間自然光線,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷5,8,,無或物(動物、堆置物),-1,120.336458,22.59257
2021,12,20211229,100800,高雄市前鎮區國道1號 373公里100.0公尺處南側向外側,晴,日間自然光線,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷5,1,大貨車,男,29,120.336458,22.59257
2021,12,20211229,100800,高雄市前鎮區國道1號 373公里100.0公尺處南側向外側,晴,日間自然光線,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷5,12,小客車,男,41,120.336458,22.59257
2021,12,20211229,100800,高雄市前鎮區國道1號 373公里100.0公尺處南側向外側,晴,日間自然光線,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷5,11,小客車,男,64,120.336458,22.59257
2021,12,20211229,100800,高雄市前鎮區國道1號 373公里100.0公尺處南側向外側,晴,日間自然光線,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷5,4,小客車,男,41,120.336458,22.59257
2021,12,20211229,100800,高雄市前鎮區國道1號 373公里100.0公尺處南側向外側,晴,日間自然光線,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷5,6,小客車,女,58,120.336458,22.59257
2021,12,20211229,100800,高雄市前鎮區國道1號 373公里100.0公尺處南側向外側,晴,日間自然光線,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷5,9,小客車,女,55,120.336458,22.59257
2021,12,20211229,100800,高雄市前鎮區國道1號 373公里100.0公尺處南側向外側,晴,日間自然光線,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷5,2,小貨車(含客、貨兩用),男,47,120.336458,22.59257
2021,12,20211229,100800,高雄市前鎮區國道1號 373公里100.0公尺處南側向外側,晴,日間自然光線,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷5,3,小貨車(含客、貨兩用),男,41,120.336458,22.59257
2021,12,20211229,100800,高雄市前鎮區國道1號 373公里100.0公尺處南側向外側,晴,日間自然光線,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷5,7,小貨車(含客、貨兩用),男,41,120.336458,22.59257
2021,12,20211229,100800,高雄市前鎮區國道1號 373公里100.0公尺處南側向外側,晴,日間自然光線,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷5,10,小貨車(含客、貨兩用),男,26,120.336458,22.59257
2021,12,20211229,105100,屏東縣潮州鎮屏75縣北上車道與江山路,晴,日間自然光線,縣道,乾燥,車與車,違反號誌管制或指揮,死亡1;受傷0,2,機車,女,70,120.542963,22.549845
2021,12,20211229,105100,屏東縣潮州鎮屏75縣北上車道與江山路,晴,日間自然光線,縣道,乾燥,車與車,違反號誌管制或指揮,死亡1;受傷0,1,曳引車,男,47,120.542963,22.549845
2021,12,20211229,140400,臺中市豐原區三村里豐原大道一段 / 臺中市豐原區三村里西勢路,晴,日間自然光線,市區道路,乾燥,車與車,未保持行車安全間隔,死亡1;受傷0,2,機車,女,66,120.70334,24.23811
2021,12,20211229,140400,臺中市豐原區三村里豐原大道一段 / 臺中市豐原區三村里西勢路,晴,日間自然光線,市區道路,乾燥,車與車,未保持行車安全間隔,死亡1;受傷0,1,半聯結車,男,54,120.70334,24.23811
2021,12,20211229,164521,花蓮縣玉里鎮中央路口 / 花蓮縣玉里鎮橫七路口,晴,日間自然光線,村里道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,2,機車,女,73,121.342656,23.403644
2021,12,20211229,164521,花蓮縣玉里鎮中央路口 / 花蓮縣玉里鎮橫七路口,晴,日間自然光線,村里道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,1,大貨車,男,21,121.342656,23.403644
2021,12,20211229,175900,屏東縣內埔鄉通安路351-1號附近,晴,夜間(或隧道、地下道、涵洞)有照明,縣道,乾燥,汽(機)車本身,酒醉(後)駕駛失控,死亡1;受傷0,2,,無或物(動物、堆置物),-1,120.602639,22.634159
2021,12,20211229,175900,屏東縣內埔鄉通安路351-1號附近,晴,夜間(或隧道、地下道、涵洞)有照明,縣道,乾燥,汽(機)車本身,酒醉(後)駕駛失控,死亡1;受傷0,1,機車,男,52,120.602639,22.634159
2021,12,20211229,180746,臺中市西屯區科園路(R46前-科園一路往東100公尺處),陰,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,汽(機)車本身,尚未發現肇事因素,死亡1;受傷0,2,,無或物(動物、堆置物),-1,120.608797,24.204383
2021,12,20211229,180746,臺中市西屯區科園路(R46前-科園一路往東100公尺處),陰,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,汽(機)車本身,尚未發現肇事因素,死亡1;受傷0,1,機車,男,40,120.608797,24.204383
2021,12,20211229,192300,臺中市東勢區粵寧里東蘭路41-5號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,車與車,起步未注意其他車(人)安全,死亡1;受傷0,2,機車,男,19,120.826013,24.264741
2021,12,20211229,192300,臺中市東勢區粵寧里東蘭路41-5號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,車與車,起步未注意其他車(人)安全,死亡1;受傷0,1,小貨車(含客、貨兩用),男,63,120.826013,24.264741
2021,12,20211230,55800,彰化縣大村鄉國道1號 207公里100.0公尺處南側向內側,晴,夜間(或隧道、地下道、涵洞)有照明,國道,乾燥,車與車,拋錨未採安全措施,死亡1;受傷0,4,,無或物(動物、堆置物),-1,120.50839,23.98803
2021,12,20211230,55800,彰化縣大村鄉國道1號 207公里100.0公尺處南側向內側,晴,夜間(或隧道、地下道、涵洞)有照明,國道,乾燥,車與車,拋錨未採安全措施,死亡1;受傷0,1,小客車,男,63,120.50839,23.98803
2021,12,20211230,55800,彰化縣大村鄉國道1號 207公里100.0公尺處南側向內側,晴,夜間(或隧道、地下道、涵洞)有照明,國道,乾燥,車與車,拋錨未採安全措施,死亡1;受傷0,3,小貨車(含客、貨兩用),男,55,120.50839,23.98803
2021,12,20211230,55800,彰化縣大村鄉國道1號 207公里100.0公尺處南側向內側,晴,夜間(或隧道、地下道、涵洞)有照明,國道,乾燥,車與車,拋錨未採安全措施,死亡1;受傷0,2,小貨車(含客、貨兩用),男,57,120.50839,23.98803
2021,12,20211230,91200,新北市板橋區新北市板橋區大觀路3段032647號燈桿,晴,日間自然光線,市區道路,乾燥,車與車,未保持行車安全間隔,死亡1;受傷0,2,機車,男,62,121.431669,24.993532
2021,12,20211230,91200,新北市板橋區新北市板橋區大觀路3段032647號燈桿,晴,日間自然光線,市區道路,乾燥,車與車,未保持行車安全間隔,死亡1;受傷0,1,曳引車,男,30,121.431669,24.993532
2021,12,20211230,101700,新竹市東區建功路與建功一路口,晴,日間自然光線,市區道路,乾燥,人與汽(機)車,搶越行人穿越道,死亡1;受傷0,2,人,女,51,120.998392,24.796455
2021,12,20211230,101700,新竹市東區建功路與建功一路口,晴,日間自然光線,市區道路,乾燥,人與汽(機)車,搶越行人穿越道,死亡1;受傷0,1,小貨車(含客、貨兩用),男,39,120.998392,24.796455
2021,12,20211230,115200,臺南市佳里區縣176線 13公里300.0公尺處口,晴,日間自然光線,市區道路,乾燥,車與車,變換車道或方向不當,死亡1;受傷0,2,大貨車,男,38,120.192657,23.166083
2021,12,20211230,115200,臺南市佳里區縣176線 13公里300.0公尺處口,晴,日間自然光線,市區道路,乾燥,車與車,變換車道或方向不當,死亡1;受傷0,1,機車,男,71,120.192657,23.166083
2021,12,20211230,120435,苗栗縣頭份市中正一路613號前,晴,日間自然光線,市區道路,乾燥,人與汽(機)車,未依規定行走行人穿越道、地下道、天橋而穿越道路,死亡1;受傷1,3,小客車,男,40,120.940468,24.682456
2021,12,20211230,120435,苗栗縣頭份市中正一路613號前,晴,日間自然光線,市區道路,乾燥,人與汽(機)車,未依規定行走行人穿越道、地下道、天橋而穿越道路,死亡1;受傷1,4,小客車,男,43,120.940468,24.682456
2021,12,20211230,120435,苗栗縣頭份市中正一路613號前,晴,日間自然光線,市區道路,乾燥,人與汽(機)車,未依規定行走行人穿越道、地下道、天橋而穿越道路,死亡1;受傷1,2,機車,男,23,120.940468,24.682456
2021,12,20211230,120435,苗栗縣頭份市中正一路613號前,晴,日間自然光線,市區道路,乾燥,人與汽(機)車,未依規定行走行人穿越道、地下道、天橋而穿越道路,死亡1;受傷1,1,人,男,53,120.940468,24.682456
2021,12,20211230,121700,嘉義市西區西平里博愛路2段 / 嘉義市西區西平里大統路,晴,日間自然光線,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,2,機車,女,76,120.428612,23.468937
2021,12,20211230,121700,嘉義市西區西平里博愛路2段 / 嘉義市西區西平里大統路,晴,日間自然光線,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,1,小客車,女,56,120.428612,23.468937
2021,12,20211230,144020,宜蘭縣礁溪鄉四結路柴圍85號電桿前,陰,日間自然光線,村里道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,1,小客車,男,55,121.75429,24.791951
2021,12,20211230,144020,宜蘭縣礁溪鄉四結路柴圍85號電桿前,陰,日間自然光線,村里道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,2,機車,女,60,121.75429,24.791951
2021,12,20211230,171200,臺南市安南區鹿耳門大道(4-25號燈桿),晴,日間自然光線,市區道路,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷0,2,,無或物(動物、堆置物),-1,120.132796,23.034968
2021,12,20211230,171200,臺南市安南區鹿耳門大道(4-25號燈桿),晴,日間自然光線,市區道路,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷0,1,機車,男,41,120.132796,23.034968
2021,12,20211231,10443,嘉義縣民雄鄉國道1號 259公里400.0公尺處南側向外側,晴,夜間(或隧道、地下道、涵洞)無照明,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷1,3,,無或物(動物、堆置物),-1,120.409374,23.53698
2021,12,20211231,10443,嘉義縣民雄鄉國道1號 259公里400.0公尺處南側向外側,晴,夜間(或隧道、地下道、涵洞)無照明,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷1,4,,無或物(動物、堆置物),-1,120.409374,23.53698
2021,12,20211231,10443,嘉義縣民雄鄉國道1號 259公里400.0公尺處南側向外側,晴,夜間(或隧道、地下道、涵洞)無照明,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷1,1,大貨車,男,37,120.409374,23.53698
2021,12,20211231,10443,嘉義縣民雄鄉國道1號 259公里400.0公尺處南側向外側,晴,夜間(或隧道、地下道、涵洞)無照明,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷1,5,小客車,男,24,120.409374,23.53698
2021,12,20211231,10443,嘉義縣民雄鄉國道1號 259公里400.0公尺處南側向外側,晴,夜間(或隧道、地下道、涵洞)無照明,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷1,6,小客車,男,23,120.409374,23.53698
2021,12,20211231,10443,嘉義縣民雄鄉國道1號 259公里400.0公尺處南側向外側,晴,夜間(或隧道、地下道、涵洞)無照明,國道,乾燥,車與車,未注意車前狀態,死亡1;受傷1,2,大貨車,男,62,120.409374,23.53698
2021,12,20211231,54700,新北市貢寮區新北市貢寮區臺2線道路111.8K,陰,夜間(或隧道、地下道、涵洞)有照明,省道,乾燥,車與車,違反特定標誌(線)禁制,死亡2;受傷0,1,曳引車,男,23,121.944716,25.01589
2021,12,20211231,54700,新北市貢寮區新北市貢寮區臺2線道路111.8K,陰,夜間(或隧道、地下道、涵洞)有照明,省道,乾燥,車與車,違反特定標誌(線)禁制,死亡2;受傷0,2,曳引車,男,62,121.944716,25.01589
2021,12,20211231,63200,高雄市阿蓮區和平路 / 高雄市阿蓮區永豐路,晴,日間自然光線,市區道路,乾燥,車與車,起步未注意其他車(人)安全,死亡1;受傷0,1,小客車,女,58,120.3332,22.88547
2021,12,20211231,63200,高雄市阿蓮區和平路 / 高雄市阿蓮區永豐路,晴,日間自然光線,市區道路,乾燥,車與車,起步未注意其他車(人)安全,死亡1;受傷0,2,機車,男,19,120.3332,22.88547
2021,12,20211231,63400,新竹縣湖口鄉八德路3段366號前0.0公尺附近,晴,晨或暮光,省道,乾燥,汽(機)車本身,不明原因肇事,死亡1;受傷0,2,,無或物(動物、堆置物),-1,121.10953,24.895414
2021,12,20211231,63400,新竹縣湖口鄉八德路3段366號前0.0公尺附近,晴,晨或暮光,省道,乾燥,汽(機)車本身,不明原因肇事,死亡1;受傷0,1,機車,女,42,121.10953,24.895414
2021,12,20211231,151100,花蓮縣壽豐鄉台11線 22公里400.0公尺處南側,陰,日間自然光線,省道,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷1,2,,無或物(動物、堆置物),-1,121.565785,23.793596
2021,12,20211231,151100,花蓮縣壽豐鄉台11線 22公里400.0公尺處南側,陰,日間自然光線,省道,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷1,1,機車,男,17,121.565785,23.793596
2021,12,20211231,151100,花蓮縣壽豐鄉台11線 22公里400.0公尺處南側,陰,日間自然光線,省道,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷1,3,人,男,17,121.565785,23.793596
2021,12,20211231,151305,臺東縣太麻里鄉台9線 377公里550.0公尺處西側向內側,陰,日間自然光線,省道,乾燥,車與車,未依規定讓車,死亡1;受傷0,2,小客車,男,22,121.044996,22.687199
